source_experiment,mapping_strategy,sample_id,dialogue_id,utterance_id,speaker,utterance,context,gold_label,input_condition,free_emotions,free_emotions_norm,mapped_label,mapping_covered,mapping_confidence,mapping_reason,is_correct
perturbation,llm,S0205,559,2,Chandler,"Then I look down, and I realize there's a phone... there.","Chandler: Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked. All: Oh, yeah. Had that dream.",surprise,text + context + image,realization|surprise,realization|surprise,surprise,true,0.95,The fine-grained emotion 'realization' combined with the context of an unexpected and startling discovery ('I realize there's a phone... there') aligns closely with the coarse label 'surprise'.,true
perturbation,hybrid,S0205,559,2,Chandler,"Then I look down, and I realize there's a phone... there.","Chandler: Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked. All: Oh, yeah. Had that dream.",surprise,text + context + image,realization|surprise,realization|surprise,surprise,true,0.75,Dictionary majority vote.,true
perturbation,dictionary,S0205,559,2,Chandler,"Then I look down, and I realize there's a phone... there.","Chandler: Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked. All: Oh, yeah. Had that dream.",surprise,text-only,surprise|realization,surprise|realization,surprise,true,0.75,Dictionary majority vote.,true
perturbation,llm,S0205,559,2,Chandler,"Then I look down, and I realize there's a phone... there.","Chandler: Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked. All: Oh, yeah. Had that dream.",surprise,text-only,surprise|realization,surprise|realization,surprise,true,0.95,"The fine-grained emotion 'surprise|realization' aligns closely with the coarse label 'surprise', as Chandler's realization about being naked in the cafeteria is an unexpected and startling moment.",true
perturbation,hybrid,S0205,559,2,Chandler,"Then I look down, and I realize there's a phone... there.","Chandler: Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked. All: Oh, yeah. Had that dream.",surprise,text-only,surprise|realization,surprise|realization,surprise,true,0.75,Dictionary majority vote.,true
perturbation,dictionary,S0206,563,5,Rachel,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,text + context + image,skepticism|caution,skepticism|caution,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0206,563,5,Rachel,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,text + context + image,skepticism|caution,skepticism|caution,surprise,true,0.8,"The fine-grained emotion 'skepticism' aligns closely with the coarse label 'surprise,' as it reflects a questioning or anticipatory tone in Rachel's response.",true
perturbation,hybrid,S0206,563,5,Rachel,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,text + context + image,skepticism|caution,skepticism|caution,surprise,true,0.8,"The fine-grained emotion 'skepticism' aligns closely with the coarse label 'surprise,' as it reflects a questioning or anticipatory tone in Rachel's response.",true
perturbation,dictionary,S0206,563,5,Rachel,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,text-only,skepticism|assertiveness,skepticism|assertiveness,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0206,563,5,Rachel,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,text-only,skepticism|assertiveness,skepticism|assertiveness,surprise,true,0.8,"The fine-grained emotion 'skepticism' aligns closely with the coarse label 'surprise,' as it reflects a questioning or anticipatory tone in Rachel's response.",true
perturbation,hybrid,S0206,563,5,Rachel,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,text-only,skepticism|assertiveness,skepticism|assertiveness,surprise,true,0.8,"The fine-grained emotion 'skepticism' aligns closely with the coarse label 'surprise,' as it reflects a questioning or anticipatory tone in Rachel's response.",true
perturbation,dictionary,S0206,563,5,Rachel,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,text + context,skepticism|caution,skepticism|caution,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0206,563,5,Rachel,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,text + context,skepticism|caution,skepticism|caution,surprise,true,0.8,"The fine-grained emotion 'skepticism' aligns closely with the coarse label 'surprise,' as it reflects a questioning or anticipatory tone in Rachel's response.",true
perturbation,hybrid,S0206,563,5,Rachel,Yes.  Youre not asking are you?,"Monica: What if I asked? Rachel: Oh, Mon, sure. Monica: Really?",surprise,text + context,skepticism|caution,skepticism|caution,surprise,true,0.8,"The fine-grained emotion 'skepticism' aligns closely with the coarse label 'surprise,' as it reflects a questioning or anticipatory tone in Rachel's response.",true
perturbation,dictionary,S0207,57,2,Chandler,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,text-only,confusion|hesitation,confusion|hesitation,surprise,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,llm,S0207,57,2,Chandler,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,text-only,confusion|hesitation,confusion|hesitation,surprise,true,0.8,"The fine-grained emotion of confusion is closely related to surprise, as Chandler's utterance reflects uncertainty and a momentary shift in thought, aligning with the 'surprise' label.",false
perturbation,hybrid,S0207,57,2,Chandler,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,text-only,confusion|hesitation,confusion|hesitation,surprise,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,dictionary,S0207,57,2,Chandler,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,text + context,confusion|hesitation,confusion|hesitation,surprise,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,llm,S0207,57,2,Chandler,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,text + context,confusion|hesitation,confusion|hesitation,surprise,true,0.8,"The fine-grained emotion of confusion, combined with hesitation in Chandler's speech, aligns closely with the 'surprise' label as it reflects an unexpected or uncertain reaction.",false
perturbation,hybrid,S0207,57,2,Chandler,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,text + context,confusion|hesitation,confusion|hesitation,surprise,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,dictionary,S0207,57,2,Chandler,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,text + context + image,confusion|defensiveness,confusion|defensiveness,surprise,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0207,57,2,Chandler,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,text + context + image,confusion|defensiveness,confusion|defensiveness,surprise,true,0.8,"The fine-grained emotion of confusion is closely related to surprise, as Chandler appears uncertain and hesitant in his response.",false
perturbation,hybrid,S0207,57,2,Chandler,"Og-ee-op, Im not asking for me, Im I mean No, Im-Im not gay, Im not asking you out.",Chandler: Are you seeing anybody right now?,fear,text + context + image,confusion|defensiveness,confusion|defensiveness,surprise,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0208,570,1,Ross,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,text-only,resigned|unhappy,resigned|unhappy,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0208,570,1,Ross,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,text-only,resigned|unhappy,resigned|unhappy,sadness,true,0.9,"The fine-grained emotion 'unhappy' aligns closely with the coarse label 'sadness'. The word 'resigned' also suggests a subdued, possibly sad emotional state.",false
perturbation,hybrid,S0208,570,1,Ross,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,text-only,resigned|unhappy,resigned|unhappy,sadness,true,0.9,"The fine-grained emotion 'unhappy' aligns closely with the coarse label 'sadness'. The word 'resigned' also suggests a subdued, possibly sad emotional state.",false
perturbation,dictionary,S0208,570,1,Ross,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,text + context,resigned|unenthusiastic,resigned|unenthusiastic,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0208,570,1,Ross,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,text + context,resigned|unenthusiastic,resigned|unenthusiastic,neutral,true,0.9,"The fine-grained emotions 'resigned' and 'unenthusiastic' align closely with the neutral label, as they reflect a lack of strong emotional expression.",true
perturbation,hybrid,S0208,570,1,Ross,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,text + context,resigned|unenthusiastic,resigned|unenthusiastic,neutral,true,0.9,"The fine-grained emotions 'resigned' and 'unenthusiastic' align closely with the neutral label, as they reflect a lack of strong emotional expression.",true
perturbation,dictionary,S0208,570,1,Ross,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,text + context + image,resigned|reluctant,resigned|reluctant,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0208,570,1,Ross,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,text + context + image,resigned|reluctant,resigned|reluctant,neutral,true,0.9,"The fine-grained emotions 'resigned' and 'reluctant' suggest a lack of strong emotional expression, aligning closely with the 'neutral' label.",true
perturbation,hybrid,S0208,570,1,Ross,Oh fine.,"Monica: You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",neutral,text + context + image,resigned|reluctant,resigned|reluctant,neutral,true,0.9,"The fine-grained emotions 'resigned' and 'reluctant' suggest a lack of strong emotional expression, aligning closely with the 'neutral' label.",true
perturbation,dictionary,S0209,573,6,Rachel,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,text-only,urgency|assertion,urgency|assertion,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0209,573,6,Rachel,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,text-only,urgency|assertion,urgency|assertion,anger,true,0.9,"The fine-grained emotion 'urgency' combined with the assertive tone of the utterance suggests a strong emotional state aligned with anger, as Rachel is making a forceful and confrontational statement.",false
perturbation,hybrid,S0209,573,6,Rachel,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,text-only,urgency|assertion,urgency|assertion,anger,true,0.9,"The fine-grained emotion 'urgency' combined with the assertive tone of the utterance suggests a strong emotional state aligned with anger, as Rachel is making a forceful and confrontational statement.",false
perturbation,dictionary,S0209,573,6,Rachel,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,text + context,challenge|confidence,challenge|confidence,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0209,573,6,Rachel,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,text + context,challenge|confidence,challenge|confidence,joy,true,0.9,"The fine-grained emotions 'challenge' and 'confidence' align closely with the coarse label 'joy,' as Rachel's assertive and confident tone suggests excitement and enthusiasm.",true
perturbation,hybrid,S0209,573,6,Rachel,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,text + context,challenge|confidence,challenge|confidence,joy,true,0.9,"The fine-grained emotions 'challenge' and 'confidence' align closely with the coarse label 'joy,' as Rachel's assertive and confident tone suggests excitement and enthusiasm.",true
perturbation,dictionary,S0209,573,6,Rachel,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,text + context + image,assertive|intense,assertive|intense,anger,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0209,573,6,Rachel,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,text + context + image,assertive|intense,assertive|intense,anger,true,0.9,"The fine-grained emotion 'assertive' combined with the intensity of Rachel's statement ('Say it!', 'I cannot kick') strongly aligns with anger, as it reflects a confrontational and aggressive tone.",false
perturbation,hybrid,S0209,573,6,Rachel,Say it!,"Rachel: Oh, of course! Phoebe: Chuck Woolery? Rachel: Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",joy,text + context + image,assertive|intense,assertive|intense,anger,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0210,585,10,Ross,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,text + context,frustration|confusion,frustration|confusion,anger,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,llm,S0210,585,10,Ross,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,text + context,frustration|confusion,frustration|confusion,fear,true,0.8,"The fine-grained emotions of frustration and confusion suggest a sense of urgency or desperation, which aligns closely with the coarse emotion label 'fear'.",false
perturbation,hybrid,S0210,585,10,Ross,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,text + context,frustration|confusion,frustration|confusion,anger,true,0.75,Dictionary tie; used first generated mapped emotion.,false
perturbation,dictionary,S0210,585,10,Ross,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,text-only,frustration|annoyance,frustration|annoyance,anger,true,0.8500000000000001,Dictionary majority vote.,false
perturbation,llm,S0210,585,10,Ross,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,text-only,frustration|annoyance,frustration|annoyance,anger,true,0.9,"The fine-grained emotions of frustration and annoyance align closely with the coarse label 'anger,' as they both reflect irritation and a heightened emotional response.",false
perturbation,hybrid,S0210,585,10,Ross,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,text-only,frustration|annoyance,frustration|annoyance,anger,true,0.8500000000000001,Dictionary majority vote.,false
perturbation,dictionary,S0210,585,10,Ross,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,text + context + image,frustration|humor,frustration|humor,anger,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0210,585,10,Ross,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,text + context + image,frustration|humor,frustration|humor,fear,true,0.7,"The fine-grained emotion 'frustration' is closely related to 'desperation/urgency/concern,' which maps to the coarse label 'fear.' The humor component suggests a lighter tone, but the primary emotion conveyed by the situation is one of distress and urgency.",false
perturbation,hybrid,S0210,585,10,Ross,My foot is stuck in the pocket.,"Ross: Wait, wait, wait, wait, wait. Phoebe: Okay, its okay. Ross: Wait, wait, wait.",sadness,text + context + image,frustration|humor,frustration|humor,anger,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0211,588,1,Monica,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,text-only,sympathy|reassurance,sympathy|reassurance,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0211,588,1,Monica,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,text-only,sympathy|reassurance,sympathy|reassurance,sadness,true,0.9,"The fine-grained emotion 'sympathy' aligns closely with the coarse label 'sadness', as it reflects concern and emotional support for Chandler's self-deprecating feelings.",true
perturbation,hybrid,S0211,588,1,Monica,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,text-only,sympathy|reassurance,sympathy|reassurance,sadness,true,0.9,"The fine-grained emotion 'sympathy' aligns closely with the coarse label 'sadness', as it reflects concern and emotional support for Chandler's self-deprecating feelings.",true
perturbation,dictionary,S0211,588,1,Monica,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,text + context,reassurance|compassion,reassurance|compassion,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0211,588,1,Monica,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,text + context,reassurance|compassion,reassurance|compassion,sadness,true,0.9,"The fine-grained emotions of reassurance and compassion align closely with the coarse label of sadness, as they reflect an empathetic response to Chandler's self-deprecating statement.",true
perturbation,hybrid,S0211,588,1,Monica,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,text + context,reassurance|compassion,reassurance|compassion,sadness,true,0.9,"The fine-grained emotions of reassurance and compassion align closely with the coarse label of sadness, as they reflect an empathetic response to Chandler's self-deprecating statement.",true
perturbation,dictionary,S0211,588,1,Monica,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,text + context + image,reassuring|supportive,reassuring|supportive,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0211,588,1,Monica,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,text + context + image,reassuring|supportive,reassuring|supportive,sadness,true,0.9,"The fine-grained emotion 'reassuring|supportive' aligns closely with the coarse label 'sadness' in this context, as Monica is offering comfort to Chandler who is expressing self-deprecation and distress.",true
perturbation,hybrid,S0211,588,1,Monica,"Oh, stop beating yourself up!",Chandler: I cant believe I did this! What an idiot!,sadness,text + context + image,reassuring|supportive,reassuring|supportive,sadness,true,0.9,"The fine-grained emotion 'reassuring|supportive' aligns closely with the coarse label 'sadness' in this context, as Monica is offering comfort to Chandler who is expressing self-deprecation and distress.",true
perturbation,dictionary,S0212,592,1,Phoebe,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,text + context + image,sarcastic|amused,sarcastic|amused,joy,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0212,592,1,Phoebe,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,text + context + image,sarcastic|amused,sarcastic|amused,joy,true,0.9,"The fine-grained emotion 'amused' aligns closely with the coarse label 'joy', as amusement often conveys a light-hearted and positive emotional tone.",false
perturbation,hybrid,S0212,592,1,Phoebe,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,text + context + image,sarcastic|amused,sarcastic|amused,joy,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0212,592,1,Phoebe,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,text-only,playful|teasing,playful|teasing,joy,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0212,592,1,Phoebe,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,text-only,playful|teasing,playful|teasing,joy,true,0.9,The fine-grained emotion 'playful|teasing' aligns closely with the coarse label 'joy' as it reflects a lighthearted and humorous tone.,false
perturbation,hybrid,S0212,592,1,Phoebe,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,text-only,playful|teasing,playful|teasing,joy,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0212,592,1,Phoebe,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,text + context,playful|teasing,playful|teasing,joy,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0212,592,1,Phoebe,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,text + context,playful|teasing,playful|teasing,joy,true,0.9,The fine-grained emotion 'playful|teasing' aligns closely with the coarse label 'joy' as it reflects a lighthearted and humorous tone.,false
perturbation,hybrid,S0212,592,1,Phoebe,You two will have very hairy children.,"Ross: Okay, look, I-I know what you guys are going to say",disgust,text + context,playful|teasing,playful|teasing,joy,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0213,605,6,Julie,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,text + context,anxiety|doubt,anxiety|doubt,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0213,605,6,Julie,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,text + context,anxiety|doubt,anxiety|doubt,fear,true,0.8,"The fine-grained emotions of anxiety and doubt align closely with the coarse label 'fear,' as they reflect concern and apprehension about potential judgment or ridicule.",true
perturbation,hybrid,S0213,605,6,Julie,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,text + context,anxiety|doubt,anxiety|doubt,fear,true,0.8,"The fine-grained emotions of anxiety and doubt align closely with the coarse label 'fear,' as they reflect concern and apprehension about potential judgment or ridicule.",true
perturbation,dictionary,S0213,605,6,Julie,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,text + context + image,anxiety|uncertainty,anxiety|uncertainty,fear,true,0.75,Dictionary majority vote.,true
perturbation,llm,S0213,605,6,Julie,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,text + context + image,anxiety|uncertainty,anxiety|uncertainty,fear,true,0.8,"The fine-grained emotions of anxiety and uncertainty align closely with the coarse label 'fear,' as they reflect a sense of desperation or concern about potential judgment and ridicule.",true
perturbation,hybrid,S0213,605,6,Julie,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,text + context + image,anxiety|uncertainty,anxiety|uncertainty,fear,true,0.75,Dictionary majority vote.,true
perturbation,dictionary,S0213,605,6,Julie,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,text-only,anxiety|doubt,anxiety|doubt,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0213,605,6,Julie,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,text-only,anxiety|doubt,anxiety|doubt,fear,true,0.8,"The fine-grained emotions of anxiety and doubt align closely with the coarse label 'fear,' as they reflect concern and apprehension about potential judgment or ridicule.",true
perturbation,hybrid,S0213,605,6,Julie,You don't think they'll judge and ridicule me?,"Julie: Oh, thanks, sweetie. Ross: No problem. I cannot wait for you to meet my friends. Julie: Really?",fear,text-only,anxiety|doubt,anxiety|doubt,fear,true,0.8,"The fine-grained emotions of anxiety and doubt align closely with the coarse label 'fear,' as they reflect concern and apprehension about potential judgment or ridicule.",true
perturbation,dictionary,S0214,61,7,Chandler,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,text + context + image,excitement|affirmation,excitement|affirmation,joy,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0214,61,7,Chandler,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,text + context + image,excitement|affirmation,excitement|affirmation,joy,true,0.9,"The fine-grained emotion 'excitement' aligns closely with the coarse label 'joy,' as Chandler's enthusiastic affirmation ('Ye-ye-yeah, yes I do!') conveys a strong sense of happiness and eagerness.",false
perturbation,hybrid,S0214,61,7,Chandler,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,text + context + image,excitement|affirmation,excitement|affirmation,joy,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0214,61,7,Chandler,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,text-only,excitement|enthusiasm,excitement|enthusiasm,joy,true,0.75,Dictionary majority vote.,false
perturbation,llm,S0214,61,7,Chandler,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,text-only,excitement|enthusiasm,excitement|enthusiasm,joy,true,0.95,"The fine-grained emotion of excitement and enthusiasm aligns closely with the coarse label 'joy,' as Chandler's response conveys a positive and energetic tone.",false
perturbation,hybrid,S0214,61,7,Chandler,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,text-only,excitement|enthusiasm,excitement|enthusiasm,joy,true,0.75,Dictionary majority vote.,false
perturbation,dictionary,S0214,61,7,Chandler,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,text + context,eager|enthusiastic,eager|enthusiastic,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0214,61,7,Chandler,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,text + context,eager|enthusiastic,eager|enthusiastic,joy,true,0.9,"The fine-grained emotion 'eager|enthusiastic' aligns closely with the coarse label 'joy,' as Chandler's response conveys excitement and eagerness to participate.",false
perturbation,hybrid,S0214,61,7,Chandler,"Ye-ye-yeah, yes I do!","Doug: Youre not feeling left out or anything are ya? Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you?",sadness,text + context,eager|enthusiastic,eager|enthusiastic,joy,true,0.9,"The fine-grained emotion 'eager|enthusiastic' aligns closely with the coarse label 'joy,' as Chandler's response conveys excitement and eagerness to participate.",false
perturbation,dictionary,S0215,61,8,Doug,"Now get on out of here, you!","Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you? Chandler: Ye-ye-yeah, yes I do!",joy,text + context + image,aggression|dismissal,aggression|dismissal,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
perturbation,llm,S0215,61,8,Doug,"Now get on out of here, you!","Chandler: No. No, not at all, thats-thats ridiculous. Doug: Everybody else got one, and you want one too. Dont you? Chandler: Ye-ye-yeah, yes I do!",joy,text + context + image,aggression|dismissal,aggression|dismissal,anger,true,0.95,"The fine-grained emotion 'aggression' aligns closely with the coarse label 'anger'. The utterance 'Now get on out of here, you!' conveys a dismissive and aggressive tone, which is characteristic of anger.",false
